date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:40	2074/2074	---M--	200	added ('OK')	image/png	etag:%2287741ea473868bb11b1d7a86840095e2-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-1.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-1.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:41	1778/1778	---M--	200	added ('OK')	image/png	etag:%22853f940d2b7430577190b548e48176a7-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-2.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-2.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:41	2172/2172	---M--	200	added ('OK')	image/png	etag:%22665c1d281a198869ca8571aac90f146f-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-3.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-3.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:41	1801/1801	---M--	200	added ('OK')	image/png	etag:%2299cca4c454295aadf773a005bcff1771-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-4.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-4.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:42	1434/1434	---M--	200	added ('OK')	image/png	etag:%22f5daf9ff7da599e0cf54e672612e8959-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-5.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-5.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:42	1326/1326	---M--	200	added ('OK')	image/png	etag:%22b74c21098cac6f55352b6eda7c7e368c-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/white-client-img-6.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/white-client-img-6.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:43	52005/52005	---M--	200	added ('OK')	image/png	etag:%2247315f9525d8a231c918fe12e9220664-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/icons/icon12.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/icons/icon12.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:43	52070/52070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224500ec685f267cb9123c2e14faba64a4-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/img/globe.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/globe.svg	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:43	251848/251848	---M--	200	added ('OK')	image/png	etag:%2277c2473b94ad3b956502322b029fae1b-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/team-shape.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/team-shape.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:44	1016804/1016804	---M--	200	added ('OK')	image/png	etag:%222bd92e08d2f8f5da7c16d895727bd9a4-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/tech-men.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/tech-men.png	(from https://te.dynamiclayers.net/softgen/index-4)
13:39:44	217459/217459	---M--	200	added ('OK')	image/png	etag:%22c94bbaa316c82741ddaa7dad88104327-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration08.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration08.png	(from https://te.dynamiclayers.net/softgen/index-4)
13:39:45	281101/281101	---M--	200	added ('OK')	image/png	etag:%2277128077f8afe419eaea571017d4d0ef-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration09.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration09.png	(from https://te.dynamiclayers.net/softgen/index-4)
13:39:45	418236/418236	---M--	200	added ('OK')	image/png	etag:%22b71560c0090516af5a4cc8a706507428-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration10.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration10.png	(from https://te.dynamiclayers.net/softgen/index-4)
13:39:46	40730/40730	---M--	200	added ('OK')	image/png	etag:%227156d9f3ac894b9f41afecebd9c28b4c-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/icons/icon06.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/icons/icon06.png	(from https://te.dynamiclayers.net/softgen/services)
13:39:46	41875/41875	---M--	200	added ('OK')	image/png	etag:%2280754f0f647e55dccac45ba16ff42447-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/icons/icon07.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/icons/icon07.png	(from https://te.dynamiclayers.net/softgen/services)
13:39:46	34496/34496	---M--	200	added ('OK')	image/png	etag:%221ca344cdcbb51df75810071fc12a442b-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/icons/icon11.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/icons/icon11.png	(from https://te.dynamiclayers.net/softgen/services)
13:39:47	139216/139216	---M--	200	added ('OK')	image/jpeg	etag:%220938e68b5096379b8ff70fcfb9e45544-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/ads.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/ads.jpg	(from https://te.dynamiclayers.net/softgen/service-details)
13:39:48	170359/170359	---M--	200	added ('OK')	image/jpeg	etag:%22d68d6bcfa8ff9b345d67bc45155837e0-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/team-details.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/team-details.jpg	(from https://te.dynamiclayers.net/softgen/team-details)
13:39:48	52070/52070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e5eb4e5366b77da26be8d7d57ebf2866-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/img/globe-dark.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/globe-dark.svg	(from https://te.dynamiclayers.net/softgen/team-details)
13:39:48	1874/1874	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258d2ab332069e345a8a8e09461651399-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/team-contact.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/team-contact.js	(from https://te.dynamiclayers.net/softgen/team-details)
13:39:49	10658/10658	---M--	200	added ('OK')	image/jpeg	etag:%22997ef329ced113054fc66853cdda4dd5-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-thumb-1.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-thumb-1.jpg	(from https://te.dynamiclayers.net/softgen/faqs)
13:39:49	9321/9321	---M--	200	added ('OK')	image/jpeg	etag:%22e39db3c9b54307f0091acbd8c602f56a-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-thumb-2.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-thumb-2.jpg	(from https://te.dynamiclayers.net/softgen/faqs)
13:39:50	11331/11331	---M--	200	added ('OK')	image/jpeg	etag:%22a8086f66103dbc4cdb3e9a823cba97d3-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-thumb-3.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-thumb-3.jpg	(from https://te.dynamiclayers.net/softgen/faqs)
13:39:50	1318/1318	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c1d81624dadbb5772c4ab6843e3cb0f-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/img/crying-emoji.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/crying-emoji.svg	(from https://te.dynamiclayers.net/softgen/404)
13:39:51	172583/172583	---M--	200	added ('OK')	image/jpeg	etag:%229ae95075f63cd7b891454e4709d591a3-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/project-5.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/project-5.jpg	(from https://te.dynamiclayers.net/softgen/projects)
13:39:51	154181/154181	---M--	200	added ('OK')	image/jpeg	etag:%220ffc0451b9514b5e4082e3c4f31236cf-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/project-6.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/project-6.jpg	(from https://te.dynamiclayers.net/softgen/projects)
13:39:52	153526/153526	---M--	200	added ('OK')	image/jpeg	etag:%22bbe243a27965003b2ecff4e0662997b8-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-4.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-4.jpg	(from https://te.dynamiclayers.net/softgen/blog-grid)
13:39:52	17662/17662	---M--	200	added ('OK')	image/png	etag:%22687ff5b035f1f4cafe96a0895e2671ec-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/auhtor.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/auhtor.png	(from https://te.dynamiclayers.net/softgen/blog-details)
13:39:52	18342/18342	---M--	200	added ('OK')	image/png	etag:%22f9af3de10284708d94fe5578cef5a4f1-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/comment-1.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/comment-1.png	(from https://te.dynamiclayers.net/softgen/blog-details)
13:39:53	16815/16815	---M--	200	added ('OK')	image/png	etag:%22e5a06434deff639bf15eec7864dc082c-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/comment-2.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/comment-2.png	(from https://te.dynamiclayers.net/softgen/blog-details)
13:39:53	17342/17342	---M--	200	added ('OK')	image/png	etag:%22c3797fc37d00b5e67cf34a9e65a3ee79-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/comment-3.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/comment-3.png	(from https://te.dynamiclayers.net/softgen/blog-details)
13:39:55	1941/1941	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a67ca302351523653e2eea79abf293ea-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/contact.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/contact.js	(from https://te.dynamiclayers.net/softgen/contact)
